,external_gene_name,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,gene
784,Krt79,0.9558,0.04420000000000002,3.0738236812785265,0.00012057364,5.0798048e-05,0.0,0.25,2.7716706,2.949757,2.8929245,-7.0848713,9.252883,1.2288461538461528,0.5475022122114096,0.19038461538461493,0.09218888263212976,0.8686009964740855,0.35815703525004977,True,Goblet vs Rest,Goblet,Rest,Krt79
785,Tent5b,0.9556,0.044399999999999995,3.0690997312529054,2.5728119e-05,7.745115e-06,0.0,0.25,2.375166,2.5011263,1.63837,-3.3754025,7.118333,0.30384615384615343,0.05783927278577719,0.21346153846153793,0.03780870404633565,0.22590188380438014,0.03950029067099955,True,Goblet vs Rest,Goblet,Rest,Tent5b
786,Tff3,0.9556,0.044399999999999995,3.0690997312529054,0.00024820352,9.194434e-05,0.0,0.25,2.5000677,2.6638675,3.0986505,-6.0623064,10.734717,3.4134615384615374,1.8154613466333966,0.1499999999999997,0.10152039256697054,2.2655871461681896,1.1257260171617218,True,Goblet vs Rest,Goblet,Rest,Tff3
787,Cfap43,0.9556,0.044399999999999995,3.0690997312529054,1.5903117e-05,4.464466e-06,0.0,0.25,2.2459862,2.2999315,1.6102263,-5.3465643,7.708357,0.14230769230769214,0.0283967500603331,0.12115384615384595,0.019708792534792102,0.11626508806761218,0.019731706741695516,True,Goblet vs Rest,Goblet,Rest,Cfap43
788,2300002M23Rik,0.9556,0.044399999999999995,3.0690997312529054,5.4730706e-05,1.0508105e-05,0.0,0.25,2.8843498,2.9957123,2.7903523,-5.7755575,10.181099,0.7211538461538458,0.14890193870163315,0.13653846153846128,0.026626980934759965,0.580977595814117,0.09301421085491653,True,Goblet vs Rest,Goblet,Rest,2300002M23Rik
789,Fabp6,0.9556,0.044399999999999995,3.0690997312529054,5.505709e-05,9.46191e-05,0.0,0.25,1.0531652,1.4781752,3.0179667,-7.426428,8.786358,0.5134615384615376,2.3378650148821296,0.28653846153846074,0.11382833239482087,0.36217387120613787,1.3588725020936157,True,Goblet vs Rest,Goblet,Rest,Fabp6
790,Ppfibp2,0.9554,0.04459999999999997,3.0643960281814424,8.591868e-05,2.2776148e-05,0.0,0.25,2.6984065,2.7996073,2.3094714,-3.8596754,8.9806,1.2307692307692284,0.2801866301987004,0.45384615384615246,0.12549271981337184,0.8720828442412407,0.18870517682396123,True,Goblet vs Rest,Goblet,Rest,Ppfibp2
791,Cst6,0.9554,0.04459999999999997,3.0643960281814424,0.0023323935,0.00090250827,0.0,0.25,2.5863626,2.7589087,2.736239,-8.234996,9.634439,23.109615384615427,19.328533504947163,0.8192307692307665,0.5260236505510455,14.66715004071304,12.556471290348318,True,Goblet vs Rest,Goblet,Rest,Cst6
792,AI661453,0.9554,0.04459999999999997,3.0643960281814424,9.772023e-05,1.71657e-05,0.0,0.25,2.3557951,2.3047075,1.6363732,-4.0859766,8.478713,1.2269230769230743,0.14568417665513744,0.4807692307692293,0.10192261282278264,1.0838195452207744,0.13054622412144443,True,Goblet vs Rest,Goblet,Rest,AI661453
793,Cdo1,0.9554,0.04459999999999997,3.0643960281814424,0.0005988552,0.0001956736,0.0,0.25,2.6540508,2.8191342,2.2000933,-4.644046,9.242438,9.632692307692341,2.9961386855441954,0.784615384615382,0.3351299171426396,7.121460967257889,1.9138789181425258,True,Goblet vs Rest,Goblet,Rest,Cdo1
794,Pcdh1,0.9552,0.04479999999999995,3.0597123904721504,8.738807e-05,2.331592e-05,0.0,0.25,2.597264,2.67836,2.194926,-6.0177755,8.591156,0.9384615384615362,0.23183975545008767,0.46730769230769087,0.12758426514359478,0.7669770896359486,0.18627092547780005,True,Goblet vs Rest,Goblet,Rest,Pcdh1
795,Fam3d,0.9552,0.04479999999999995,3.0597123904721504,0.0006172035,0.00016793315,0.0,0.25,3.5080163,3.923039,2.7286856,-4.5011625,9.400537,9.411538461538502,2.436811197811893,0.8807692307692279,0.3239481940310632,7.022636420644246,1.654969893823617,True,Goblet vs Rest,Goblet,Rest,Fam3d
796,Spdef,0.955,0.04500000000000004,3.0550486389594163,4.9727627e-05,1.0876115e-05,0.0,0.25,3.3563817,3.382526,2.774038,-5.3339367,12.401304,0.3788461538461536,0.06338991231598405,0.1153846153846152,0.018502131767355847,0.37462400977658633,0.039356367940137645,True,Goblet vs Rest,Goblet,Rest,Spdef
797,Lypd2,0.9548,0.04520000000000002,3.0504045968609734,0.00021437876,0.00011592532,0.0,0.25,1.8641819,2.1123023,2.7683866,-5.354995,9.202489,3.199999999999998,1.6889228541549073,0.2826923076923069,0.16273831550157253,2.278477689478993,1.02730793080321,True,Goblet vs Rest,Goblet,Rest,Lypd2
798,Klhdc8a,0.9546,0.045399999999999996,3.0457800897357927,0.00015829934,4.687277e-05,0.0,0.25,2.0056527,2.0893893,1.1521934,-2.8443747,5.3247585,2.209615384615379,0.5585230472206629,0.6615384615384594,0.23554018180356306,1.7296551111046021,0.3696264044418894,True,Goblet vs Rest,Goblet,Rest,Klhdc8a
799,Tspan7,0.9544,0.045599999999999974,3.041174945442932,5.850461e-05,1.7935497e-05,0.0,0.25,2.0505488,2.1360893,1.1783054,-1.8920212,5.9976873,0.7634615384615367,0.1895261845386561,0.41538461538461413,0.13289357252031453,0.6063781981965902,0.1619251587397232,True,Goblet vs Rest,Goblet,Rest,Tspan7
800,Cryab,0.9542,0.04579999999999995,3.036588994101264,0.00092486735,0.00024245148,0.0,0.25,2.0979245,2.132217,1.5670685,-4.2001743,6.760012,9.844230769230826,4.103531493846108,0.8288461538461511,0.5429169012951421,7.469934582668766,2.7152004894937574,True,Goblet vs Rest,Goblet,Rest,Cryab
801,Smagp,0.9542,0.04579999999999995,3.036588994101264,0.00013209264,3.6029945e-05,0.0,0.25,3.0130339,3.1749334,2.1517203,-3.2912712,8.502859,2.073076923076918,0.41082776928646836,0.6961538461538439,0.14423618373421582,1.5066828980782612,0.25517172650825853,True,Goblet vs Rest,Goblet,Rest,Smagp
802,Slpi,0.9542,0.04579999999999995,3.036588994101264,0.000280985,7.850458e-05,0.0,0.25,3.035037,3.1384425,2.7614846,-4.467083,11.216024,4.096153846153844,2.1661169656503696,0.45192307692307554,0.11205856326924762,3.115024606295351,1.1923512194906,True,Goblet vs Rest,Goblet,Rest,Slpi
803,Gas1,0.954,0.04600000000000004,3.03202206805009,5.8057652e-05,0.00024841126,0.0,0.25,-1.9131101,-1.9075613,3.1539056,-12.261162,7.2580376,0.2673076923076922,1.4697128147372793,0.1269230769230767,0.3907972005470346,0.19398693715648835,2.349209279631669,True,Goblet vs Rest,Goblet,Rest,Gas1
804,Sat1,0.954,0.04600000000000004,3.03202206805009,0.0008642476,0.00025865936,0.0,0.25,2.150435,2.2337904,1.3562375,-2.3022213,6.2037916,12.098076923076984,3.6057437052529955,0.9423076923076892,0.5733247526345161,9.1956411107613,2.7911158806302376,True,Goblet vs Rest,Goblet,Rest,Sat1
805,Eps8l1,0.954,0.04600000000000004,3.03202206805009,7.739963e-05,2.0934733e-05,0.0,0.25,2.4395044,2.4321175,1.705335,-3.6743984,9.050329,1.0211538461538436,0.19982302308744532,0.49807692307692153,0.12436650309709796,0.7928886372274875,0.20377743787468575,True,Goblet vs Rest,Goblet,Rest,Eps8l1
806,Syt8,0.954,0.04600000000000004,3.03202206805009,6.077436e-05,1.5729598e-05,0.0,0.25,2.992908,2.990703,2.5474324,-4.7040224,9.002027,0.7442307692307679,0.19668570509211064,0.35961538461538356,0.10280749738556927,0.6257768543972874,0.12655051654390892,True,Goblet vs Rest,Goblet,Rest,Syt8
807,Cldn10,0.954,0.04600000000000004,3.03202206805009,6.811151e-05,1.3785656e-05,0.0,0.25,3.3973546,3.479988,2.5920365,-4.0841913,10.916116,0.792307692307692,0.11760920279945294,0.10769230769230753,0.035878046818437724,0.6022493415832023,0.0767414896726619,True,Goblet vs Rest,Goblet,Rest,Cldn10
808,Lacc1,0.954,0.04600000000000004,3.03202206805009,2.0337098e-05,7.2069546e-05,0.0,0.25,-1.817408,-1.8264127,1.0681045,-5.735717,1.8969421,0.24038461538461492,0.7330061941919048,0.17692307692307652,0.4171024052771461,0.18039834045538108,0.7551559778454212,True,Goblet vs Rest,Goblet,Rest,Lacc1
809,Rasal1,0.9538,0.04620000000000002,3.0274740018106154,2.352194e-05,6.040734e-06,0.0,0.25,2.9387512,2.935246,2.3736415,-4.8449745,8.869732,0.29230769230769194,0.05542595125090465,0.1980769230769226,0.039498029120746334,0.2343826416859273,0.03878326609768088,True,Goblet vs Rest,Goblet,Rest,Rasal1
810,Gjb6,0.9538,0.04620000000000002,3.0274740018106154,9.65908e-05,2.7408194e-05,0.0,0.25,2.5826967,2.6798635,2.5212038,-6.796173,8.786335,1.301923076923075,0.22733488858499043,0.349999999999999,0.08036360711125395,0.9919468913538363,0.1539516408418901,True,Goblet vs Rest,Goblet,Rest,Gjb6
811,Wfdc15b,0.9536,0.0464,3.0229446320482345,6.504587e-05,3.391825e-05,0.0,0.25,1.9250938,2.1928005,3.0605645,-8.099745,9.873047,1.0365384615384607,0.49312203362561835,0.20769230769230718,0.09725685785536226,0.7657096921100733,0.3077942479301998,True,Goblet vs Rest,Goblet,Rest,Wfdc15b
812,Ttc9,0.9536,0.0464,3.0229446320482345,3.542811e-05,8.434826e-06,0.0,0.25,2.355635,2.3907413,1.7020543,-3.1082163,8.995614,0.2749999999999998,0.028396750060333095,0.1384615384615382,0.016893250744107507,0.23434703575034133,0.019123976449184222,True,Goblet vs Rest,Goblet,Rest,Ttc9
813,Wwc1,0.9534,0.046599999999999975,3.0184337975356508,0.00012962628,3.758543e-05,0.0,0.25,1.9352984,1.9885225,1.2454374,-3.6013317,7.062043,1.5711538461538421,0.38572922532379755,0.671153846153844,0.22645000402220955,1.251029083915041,0.3345826109801171,True,Goblet vs Rest,Goblet,Rest,Wwc1
814,Gsta1,0.9532,0.04679999999999995,3.0139413391167738,3.529645e-05,2.0910937e-05,0.0,0.25,1.9741943,2.159544,3.0346124,-7.8461657,9.272214,0.36153846153846125,0.18268844018984848,0.11923076923076903,0.051805968948595606,0.2092095245588371,0.10285027555761338,True,Goblet vs Rest,Goblet,Rest,Gsta1
815,Cftr,0.9532,0.04679999999999995,3.0139413391167738,0.000111624526,3.6268073e-05,0.0,0.25,2.2611914,2.340539,1.7524253,-4.255224,6.8903704,1.459615384615381,0.42892768079801424,0.5634615384615367,0.18727375110611078,1.1374250615909849,0.317496166036137,True,Goblet vs Rest,Goblet,Rest,Cftr
816,Cd9,0.9532,0.04679999999999995,3.0139413391167738,0.0023501972,0.000892439,0.0,0.25,1.5799323,1.5965891,1.0018322,-2.653223,5.0853777,32.553846153846195,13.083581369158102,0.9903846153846121,0.9186710642745489,22.93567435713266,9.983901688558372,True,Goblet vs Rest,Goblet,Rest,Cd9
817,Fcgr3,0.953,0.04700000000000004,3.0094670996713875,2.7561873e-05,6.2463496e-06,0.0,0.25,3.0235167,2.992722,2.7123244,-4.877923,11.089703,0.3307692307692306,0.05429973453463105,0.13461538461538436,0.02276566647896395,0.2451794038855278,0.03161735790529531,True,Goblet vs Rest,Goblet,Rest,Fcgr3
818,Vmo1,0.953,0.04700000000000004,3.0094670996713875,0.00046750263,0.0004640258,0.0,0.25,1.3576512,1.6413856,2.9541037,-7.0587106,8.854753,6.582692307692322,9.281473735017448,0.4942307692307677,0.432386774998006,4.2079719561294695,5.026928846915323,True,Goblet vs Rest,Goblet,Rest,Vmo1
819,Acta2,0.953,0.04700000000000004,3.0094670996713875,8.1012964e-05,0.00035746978,0.0,0.25,-1.540685,-1.6811395,2.9019313,-8.159479,6.9347143,0.48076923076923045,3.118011423055284,0.14615384615384586,0.3420481055426078,0.25585907410544934,3.8893257948615174,True,Goblet vs Rest,Goblet,Rest,Acta2
820,Lmo7,0.9528,0.04720000000000002,3.005010924080578,0.00027422793,6.189656e-05,0.0,0.25,2.9385,2.9523563,2.099489,-4.340907,8.828657,3.667307692307684,0.8473171908937136,0.761538461538459,0.3078593837985791,2.965935157463874,0.6174762702487087,True,Goblet vs Rest,Goblet,Rest,Lmo7
821,Dsg3,0.9528,0.04720000000000002,3.005010924080578,7.6036726e-05,1.5097311e-05,0.0,0.25,2.428151,2.515973,2.1823337,-4.822294,8.92976,1.0384615384615368,0.13627222266913389,0.3673076923076912,0.06499879333923164,0.8340994835247311,0.09374539318903792,True,Goblet vs Rest,Goblet,Rest,Dsg3
822,Ctxn3,0.9528,0.04720000000000002,3.005010924080578,3.5192214e-05,9.568473e-06,0.0,0.25,2.8730063,3.0583653,2.6936972,-5.138857,11.228962,0.4307692307692307,0.037728259995173354,0.11346153846153828,0.015927922130158503,0.30311624727948383,0.023686886897002723,True,Goblet vs Rest,Goblet,Rest,Ctxn3
823,Rad51b,0.9526,0.0474,3.0005726591928727,6.5997556e-05,3.08682e-05,0.0,0.25,1.6232486,1.8242021,1.54093,-4.2271204,5.9368544,0.9692307692307679,0.449682245997917,0.3615384615384605,0.17504625532942286,0.6844286510355341,0.3092100305717306,True,Goblet vs Rest,Goblet,Rest,Rad51b
824,Pigz,0.9526,0.0474,3.0005726591928727,0.00010034268,2.3875664e-05,0.0,0.25,2.5573053,2.6728702,2.4744093,-3.955018,8.410374,0.9519230769230758,0.2448716917383993,0.22692307692307634,0.12597538412034637,0.7090655858891166,0.1506017655935718,True,Goblet vs Rest,Goblet,Rest,Pigz
825,Napsa,0.9526,0.0474,3.0005726591928727,6.9522925e-05,6.861933e-05,0.0,0.25,1.0767069,1.3821487,2.7318263,-7.039339,8.445314,0.8557692307692301,1.2915292414125719,0.15576923076923044,0.1948354919153783,0.5663736291984109,0.6984983153649569,True,Goblet vs Rest,Goblet,Rest,Napsa
826,Aldh1a3,0.9526,0.0474,3.0005726591928727,0.00014929843,3.7336442e-05,0.0,0.25,1.910808,1.8925185,1.1953061,-3.1883698,6.431121,1.5326923076923042,0.410505993081822,0.5442307692307675,0.2227495776687382,1.2766637943872385,0.30423014712775565,True,Goblet vs Rest,Goblet,Rest,Aldh1a3
827,Hcar2,0.9524,0.047599999999999976,2.996152153791112,7.2140545e-05,2.5033023e-05,0.0,0.25,1.9969424,2.0792751,1.4196005,-2.7957067,6.925267,0.9365384615384594,0.23843616764540526,0.4326923076923064,0.11503499316225718,0.696715964141172,0.18636014477590063,True,Goblet vs Rest,Goblet,Rest,Hcar2
828,Fam83e,0.9524,0.047599999999999976,2.996152153791112,2.8745002e-05,8.311113e-06,0.0,0.25,2.1828365,2.2449288,1.7629958,-5.386323,7.672241,0.18846153846153824,0.04899042715791146,0.13653846153846128,0.03459094199983911,0.13863279060673733,0.043130243187601044,True,Goblet vs Rest,Goblet,Rest,Fam83e
829,Epb41l3,0.9524,0.047599999999999976,2.996152153791112,1.7169998e-05,6.1083054e-05,0.0,0.25,-1.73134,-1.7470207,1.1508366,-5.9196224,2.3447514,0.12692307692307686,0.6325315742900721,0.1038461538461537,0.3251548547984995,0.0957571480484749,0.566573666168696,True,Goblet vs Rest,Goblet,Rest,Epb41l3
830,Gm7609,0.9522,0.047799999999999954,2.9917492585600054,6.9340036e-05,2.1655904e-05,0.0,0.25,1.7052228,1.7357006,0.9588887,-2.2871084,6.458786,0.8423076923076906,0.1817231115759022,0.4346153846153833,0.14423618373421582,0.677605378153432,0.16839759282803157,True,Goblet vs Rest,Goblet,Rest,Gm7609
831,Pglyrp1,0.952,0.04800000000000004,2.987363826054364,0.0011227658,0.00031695078,0.0,0.25,3.0124335,3.2016778,2.5270252,-5.9707522,10.227804,16.434615384615437,6.51596814415586,0.7788461538461513,0.4097015525702034,11.874817971356526,3.9412472145529933,True,Goblet vs Rest,Goblet,Rest,Pglyrp1
832,Ly6m,0.952,0.04800000000000004,2.987363826054364,0.00013612321,1.9347195e-05,0.0,0.25,2.4127712,2.176578,3.286333,-7.4790974,10.460927,2.648076923076921,0.26160405438018036,0.2961538461538453,0.06572278979969343,1.8340916968850833,0.16480744626569171,True,Goblet vs Rest,Goblet,Rest,Ly6m
833,Slc46a3,0.9518,0.04820000000000002,2.982995710668006,2.6487476e-05,6.9485577e-06,0.0,0.25,2.4197662,2.5162177,1.7662425,-5.39557,8.319309,0.36153846153846086,0.0699058804601396,0.24230769230769167,0.05196685705092043,0.28107507713636254,0.0479761068014475,True,Goblet vs Rest,Goblet,Rest,Slc46a3
834,Map3k6,0.9518,0.04820000000000002,2.982995710668006,0.000112827634,3.7424787e-05,0.0,0.25,2.1916258,2.3119535,1.7639974,-4.9337435,7.5346565,1.6711538461538424,0.5220818920440898,0.5519230769230752,0.17134582897595152,1.1921530646194411,0.33331057178714674,True,Goblet vs Rest,Goblet,Rest,Map3k6
835,Klk1b16,0.9516,0.0484,2.978644768603285,0.000111699774,3.676909e-05,0.0,0.25,2.4362247,2.6435418,2.716615,-8.564066,10.841727,1.9480769230769224,0.746038130480247,0.10961538461538445,0.03941758506958392,1.1533037470715537,0.4283643953030263,True,Goblet vs Rest,Goblet,Rest,Klk1b16
836,Ly6i,0.9516,0.0484,2.978644768603285,7.691299e-05,1.9310286e-05,0.0,0.25,2.4373722,2.4743152,2.5152843,-5.2827587,10.056421,1.4923076923076914,0.31936288311479777,0.29999999999999916,0.11044968224599921,1.0120274918796057,0.1951987658238742,True,Goblet vs Rest,Goblet,Rest,Ly6i
837,Fxyd3,0.9516,0.0484,2.978644768603285,0.0017087182,0.00050036825,0.0,0.25,2.2831984,2.2839375,1.4456271,-2.448883,7.459179,25.861538461538508,6.115678545571628,0.9653846153846122,0.6351862279783748,18.83860271490632,4.907701423278722,True,Goblet vs Rest,Goblet,Rest,Fxyd3
838,Wfdc17,0.9516,0.0484,2.978644768603285,0.00063672784,0.00015700667,0.0,0.25,2.3566089,2.386413,2.8353078,-7.974248,11.253012,12.596153846153879,3.1184136433110927,0.41923076923076796,0.2274153326361586,8.190946636238833,1.799018922200007,True,Goblet vs Rest,Goblet,Rest,Wfdc17
839,Cldn4,0.9516,0.0484,2.978644768603285,0.0005988509,0.00016207232,0.0,0.25,2.6269817,2.7329268,1.7130274,-2.3386564,6.97954,8.576923076923098,2.302710964524125,0.8865384615384586,0.3936127423377193,6.566622345634273,1.5889046924580548,True,Goblet vs Rest,Goblet,Rest,Cldn4
840,Edn1,0.9516,0.0484,2.978644768603285,0.0001283054,2.7620568e-05,0.0,0.25,2.7115004,2.7946768,2.1215978,-3.9612522,8.744083,1.6134615384615372,0.38870565521680084,0.34423076923076823,0.10103772825999602,1.2955481634189039,0.28625638953326066,True,Goblet vs Rest,Goblet,Rest,Edn1
841,Saa1,0.9514,0.04859999999999998,2.974310857841264,0.0003526204,0.00010078186,0.0,0.25,2.858374,3.1066604,2.9234774,-4.9559784,10.124511,6.713461538461548,1.320649987933381,0.18461538461538418,0.09653286139490047,4.890201793990672,0.7807983389675435,True,Goblet vs Rest,Goblet,Rest,Saa1
842,Btc,0.9514,0.04859999999999998,2.974310857841264,4.3118085e-05,1.27058665e-05,0.0,0.25,2.2460554,2.2227612,1.4299915,-2.421238,5.958129,0.46730769230769115,0.1767355804038317,0.3192307692307683,0.12348161853431133,0.3718638820397808,0.12032249559765383,True,Goblet vs Rest,Goblet,Rest,Btc
843,Col4a1,0.9514,0.04859999999999998,2.974310857841264,3.791308e-05,0.00016246416,0.0,0.25,-2.1167557,-2.141251,1.9184693,-7.826006,4.6270847,0.30961538461538435,1.3508165071191855,0.15961538461538427,0.5375271498672637,0.20387242138827444,1.5192152033777095,True,Goblet vs Rest,Goblet,Rest,Col4a1
844,Dtx3,0.9512,0.048799999999999955,2.969993838112496,1.4136345e-05,4.8990925e-05,0.0,0.25,-1.8352362,-1.8029613,1.3757774,-6.4301863,3.0364208,0.15192307692307672,0.4420400611374924,0.13076923076923053,0.27825597297080834,0.14339996724397425,0.45223983955827435,True,Goblet vs Rest,Goblet,Rest,Dtx3
845,Ceacam19,0.9512,0.048799999999999955,2.969993838112496,2.07905e-05,6.43789e-06,0.0,0.25,2.3427558,2.5284967,1.8497376,-5.6231146,7.263418,0.26153846153846105,0.06041348242297448,0.1999999999999995,0.04191135065561874,0.22524835170161328,0.04436361357652568,True,Goblet vs Rest,Goblet,Rest,Ceacam19
846,Tyro3,0.9512,0.048799999999999955,2.969993838112496,3.993722e-05,1.2058594e-05,0.0,0.25,2.3506238,2.5133271,1.5334185,-2.8112612,6.797757,0.45384615384615307,0.07328453060896105,0.3076923076923068,0.049312203362560786,0.38499183200974046,0.05888401328096006,True,Goblet vs Rest,Goblet,Rest,Tyro3
847,Styk1,0.951,0.049000000000000044,2.9656935708683982,3.20602e-05,9.237621e-06,0.0,0.25,2.1646583,2.2627964,1.7143906,-4.7131023,8.702993,0.41153846153846085,0.08108760357171561,0.27692307692307616,0.060413482422973855,0.3286369255041253,0.06880329105858664,True,Goblet vs Rest,Goblet,Rest,Styk1
848,Ttc36,0.951,0.049000000000000044,2.9656935708683982,0.0005079447,0.000162301,0.0,0.25,3.127004,3.2558408,2.7353134,-4.810446,9.650709,7.9153846153846406,2.3100313731799353,0.7653846153846129,0.2620062746359994,5.359730024577211,1.4731038458095058,True,Goblet vs Rest,Goblet,Rest,Ttc36
849,Orm2,0.951,0.049000000000000044,2.9656935708683982,4.109249e-05,1.2886402e-05,0.0,0.25,1.9549148,2.0113015,3.3852925,-7.8268976,11.060805,0.6923076923076921,0.18590620223634527,0.10192307692307678,0.04456600434397839,0.47786428802896896,0.11241676332129169,True,Goblet vs Rest,Goblet,Rest,Orm2
850,Sdcbp2,0.951,0.049000000000000044,2.9656935708683982,2.3512808e-05,2.0927873e-05,0.0,0.25,1.914542,2.06007,3.1885343,-6.8285093,9.682886,0.26538461538461516,0.11760920279945322,0.15576923076923044,0.04947309146488561,0.2252779251542447,0.07574382773792598,True,Goblet vs Rest,Goblet,Rest,Sdcbp2
851,Gm11992,0.9508,0.04920000000000002,2.961409919253223,2.3102986e-05,8.319088e-06,0.0,0.25,2.1736338,2.302846,2.5346801,-5.193804,8.361293,0.20769230769230757,0.06532056954388195,0.10192307692307678,0.03805003619982289,0.15154552344462546,0.04243439552757978,True,Goblet vs Rest,Goblet,Rest,Gm11992
852,Ldhd,0.9508,0.04920000000000002,2.961409919253223,1.8659859e-05,7.706539e-06,0.0,0.25,1.8471818,1.9974422,1.5259398,-4.06409,6.247305,0.14615384615384597,0.06837744348805362,0.11923076923076903,0.0523690773067325,0.11774345019294576,0.05262138731195953,True,Goblet vs Rest,Goblet,Rest,Ldhd
